Tenure,Complain,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
0.0,0,0.0,128.36,2,4,0,3,2
19.0,0,8.0,148.1,2,3,0,2,1
5.0,0,7.0,204.22,1,5,0,0,1
7.0,0,3.0,159.52,1,4,0,4,2
2.0,0,4.0,173.98,0,4,1,2,2
1.0,1,3.0,223.54,1,5,0,2,2
19.0,0,2.0,179.91,0,4,1,2,2
12.0,1,8.0,181.05,1,3,0,2,1
5.0,1,5.0,163.22,1,4,0,2,0
9.0,1,2.0,120.41999999999999,0,4,1,3,0
10.0,1,3.0,227.52,1,2,0,0,1
12.0,0,12.0,260.82,1,2,0,0,1
23.0,0,3.0,172.89,1,3,0,2,1
10.0,0,8.0,175.79,0,1,1,2,1
30.0,1,3.0,237.26,1,4,0,1,2
7.0,0,2.0,123.62,2,4,1,3,1
9.0,0,7.0,145.02,2,4,0,2,2
18.0,1,12.0,258.2,1,3,0,1,1
19.0,0,8.0,199.41,1,2,1,0,1
1.0,0,1.0,157.3,1,3,1,4,2
9.0,0,3.0,164.99,0,4,1,2,2
28.0,0,4.0,173.69,0,4,0,2,2
5.0,0,8.0,200.47,1,5,1,2,1
0.0,1,0.0,124.03999999999999,2,4,0,3,2
3.0,1,7.0,152.09,1,3,0,2,1
27.0,1,4.0,300.84,1,3,1,1,1
5.0,0,2.0,144.65,0,5,1,2,1
11.0,0,9.0,147.35,0,4,1,2,1
5.0,0,7.0,127.18,0,1,1,3,2
1.0,0,8.0,187.14,1,5,0,2,0
14.0,1,0.0,235.91000000000003,1,4,0,0,2
0.0,0,2.0,128.11,2,1,0,3,0
12.0,0,9.0,151.51,1,3,1,2,1
22.0,1,12.0,239.66000000000003,1,4,0,1,1
5.0,0,1.0,189.1,1,6,1,2,1
20.0,0,2.0,259.72,1,4,0,1,1
12.0,0,9.0,150.92,0,6,1,4,1
8.0,1,2.0,135.06,2,4,1,3,1
14.0,0,14.0,257.37,1,4,0,1,2
1.0,0,3.0,151.25,0,4,0,4,2
0.0,0,3.0,147.74,0,4,0,4,1
25.0,0,8.0,249.89999999999998,1,4,1,0,0
8.0,0,8.0,209.02999999999997,1,2,1,0,1
7.0,0,9.0,153.43,0,3,1,2,2
0.0,1,0.0,124.38999999999999,0,4,1,3,2
7.0,0,2.0,147.24,0,4,1,2,1
10.0,1,3.0,163.97,0,4,0,2,2
26.0,0,12.0,175.25,0,5,0,0,1
0.0,0,7.0,140.84,0,4,0,4,2
9.0,0,3.0,120.13,1,4,1,3,2
0.0,1,7.0,236.10000000000002,1,3,1,0,1
7.0,0,2.0,171.82,0,5,1,2,2
4.0,0,3.0,221.67,1,3,0,0,2
30.0,0,2.0,154.05,1,5,1,2,2
30.0,1,4.0,205.52,1,2,0,0,1
9.0,1,0.0,116.75,1,5,1,4,2
7.0,1,3.0,136.22,2,4,1,4,1
9.0,0,1.0,149.41,2,3,1,2,1
11.0,1,8.0,160.64,1,4,1,4,0
29.0,0,3.0,211.02999999999997,1,3,1,1,1
9.0,0,3.0,211.06,1,4,0,0,2
16.0,0,6.0,176.55,1,5,1,2,2
1.0,0,3.0,147.72,2,4,1,2,2
1.0,0,3.0,167.33,1,3,1,2,1
21.0,1,1.0,148.8,0,4,1,4,1
9.0,0,2.0,125.43,2,4,0,3,0
0.0,0,3.0,123.66999999999999,2,1,1,3,1
4.0,1,1.0,193.77,1,3,0,2,2
11.0,0,4.0,160.0,0,1,1,4,2
1.0,0,1.0,206.61,1,5,1,0,1
1.0,0,3.0,231.08999999999997,1,4,1,0,0
9.0,0,2.0,120.00999999999999,1,0,0,3,1
2.0,0,4.0,158.69,1,3,1,2,2
15.0,0,12.0,319.19,0,3,1,5,1
13.0,1,2.0,126.83000000000001,2,5,1,3,0
11.0,1,2.0,129.91,0,6,1,3,1
0.0,0,4.0,126.47,2,6,1,3,2
9.0,0,2.0,123.05000000000001,2,0,1,3,1
17.0,1,2.0,131.95,2,4,0,3,1
10.0,0,12.0,179.06,0,5,1,2,1
9.0,0,2.0,121.94,0,0,1,3,1
14.0,1,3.0,229.75,0,4,1,0,1
4.0,0,2.0,130.67,2,4,1,3,1
14.0,0,3.0,206.5,0,4,1,0,2
3.0,0,7.0,125.63999999999999,0,0,0,3,2
3.0,0,3.0,164.83,1,6,1,4,2
10.0,0,8.0,152.41,1,4,1,4,1
6.0,0,9.0,179.84,1,4,1,2,1
11.0,0,2.0,128.21,0,6,1,3,1
1.0,1,5.0,152.25,1,3,1,4,1
1.0,1,3.0,159.41,1,1,1,4,2
1.0,1,3.0,228.25,1,4,1,0,1
11.0,0,9.0,25.0,0,5,1,4,1
4.0,0,3.0,154.83,1,5,1,4,2
23.0,1,3.0,150.87,1,3,0,4,1
17.0,0,1.0,172.65,1,4,0,2,1
10.0,0,1.0,161.88,0,4,1,4,0
15.0,0,1.0,155.72,1,4,1,2,1
1.0,1,3.0,159.64,1,3,1,4,0
3.0,1,3.0,214.16000000000003,1,4,0,0,1
5.0,1,1.0,152.78,1,4,0,4,1
21.0,0,0.0,125.59,2,1,1,3,2
19.0,1,3.0,218.8,1,2,1,0,0
6.0,0,0.0,274.44,0,4,1,1,2
16.0,0,9.0,243.36,1,4,1,1,1
1.0,0,2.0,164.04,1,3,1,4,2
0.0,1,1.0,129.94,2,4,0,3,2
6.0,1,1.0,148.78,2,3,0,2,1
4.0,1,8.0,177.09,1,3,0,2,1
13.0,1,3.0,296.23,1,3,0,1,1
14.0,1,4.0,148.42,2,3,0,4,2
14.0,0,1.0,168.27,0,3,1,2,1
1.0,1,3.0,148.23,0,5,0,4,2
4.0,0,8.0,178.04,1,5,1,2,1
1.0,1,3.0,171.14,0,5,0,2,0
18.0,1,11.0,315.49,1,3,0,5,1
3.0,0,7.0,125.63999999999999,0,0,0,3,2
7.0,0,3.0,154.11,1,4,0,4,1
7.0,0,3.0,125.53,0,4,0,3,2
11.0,0,4.0,166.89,1,5,1,2,1
19.0,1,2.0,293.28,1,3,1,5,1
8.0,0,8.0,166.46,1,4,1,2,2
3.0,1,4.0,165.25,1,6,1,2,1
21.0,0,2.0,142.4,2,4,1,2,2
1.0,0,4.0,148.68,2,6,0,4,1
3.0,0,9.0,134.91,2,4,1,2,1
18.0,0,3.0,134.52,2,0,1,3,2
12.0,0,3.0,167.82,0,4,1,2,2
9.0,0,0.0,128.35,2,4,0,3,1
11.0,1,0.0,153.81,1,4,1,0,2
21.0,0,13.0,244.57,0,3,0,0,1
8.0,1,2.0,156.89,0,4,1,2,1
3.0,1,3.0,219.16000000000003,1,3,0,0,1
16.0,0,5.0,170.23,0,1,0,2,1
17.0,1,3.0,164.65,1,6,1,2,1
1.0,0,5.0,186.8,1,3,0,2,2
0.0,1,2.0,137.43,2,6,1,4,1
14.0,0,1.0,160.44,0,4,1,4,1
1.0,1,5.0,182.69,1,5,0,2,0
6.0,0,3.0,169.65,0,5,1,2,0
20.0,1,6.0,231.73000000000002,0,3,1,0,1
14.0,0,8.0,167.44,0,3,0,2,1
22.0,0,9.0,203.98,1,4,1,0,2
13.0,0,3.0,166.27,0,4,1,2,1
3.0,0,3.0,145.62,2,4,1,4,2
0.0,0,8.0,135.4,2,3,0,2,1
8.0,0,2.0,125.72,2,4,0,3,1
29.0,1,9.0,179.15,1,1,1,2,1
11.0,0,3.0,164.2,1,3,0,4,0
8.0,0,3.0,142.3,2,4,1,4,2
24.0,0,7.0,320.17,1,3,0,5,1
0.0,1,0.0,129.26,0,4,0,3,2
15.0,0,8.0,144.34,2,4,1,2,1
26.0,1,3.0,275.84,1,3,1,1,1
1.0,1,1.0,149.04,2,4,0,4,2
27.0,0,11.0,208.81,1,3,0,2,2
10.0,0,3.0,181.47,1,5,0,2,0
18.0,1,4.0,157.69,1,3,0,2,2
0.0,0,8.0,145.08,0,3,0,2,2
4.0,0,1.0,151.93,1,4,1,4,1
7.0,0,3.0,219.94,1,4,0,0,2
5.0,0,2.0,133.12,2,6,0,3,1
1.0,0,3.0,148.05,2,3,1,4,1
9.0,1,0.0,120.74000000000001,2,4,0,3,1
7.0,0,13.0,139.86,2,3,1,2,1
9.0,0,1.0,149.04,2,4,1,4,0
5.0,0,9.0,235.31,0,3,0,0,1
16.0,0,8.0,135.39,2,4,1,3,2
22.0,0,7.0,148.67,2,6,0,4,1
4.0,0,8.0,162.48,1,3,1,4,1
9.0,0,0.0,168.15,1,4,0,2,2
18.0,0,1.0,166.32,1,1,1,2,2
16.0,0,1.0,192.81,1,6,1,2,2
11.0,1,3.0,215.10000000000002,1,4,1,0,1
12.0,0,9.0,169.4,1,4,1,2,1
0.0,1,2.0,123.78999999999999,0,4,0,3,2
3.0,1,3.0,149.04,2,3,1,4,1
9.0,0,2.0,122.97,2,5,1,3,1
9.0,0,2.0,122.66999999999999,2,0,1,3,1
20.0,1,7.0,141.63,2,4,0,2,2
5.0,0,8.0,154.84,1,4,1,2,1
1.0,0,3.0,150.0,1,3,1,4,1
1.0,1,9.0,151.86,1,6,1,4,2
21.0,0,7.0,271.74,0,3,0,1,1
16.0,1,12.0,269.59,0,4,1,1,1
1.0,1,4.0,149.32,0,4,0,4,2
13.0,0,1.0,203.22,1,2,1,0,1
16.0,1,4.0,177.31,1,4,0,2,0
10.0,0,2.0,174.91,1,1,0,0,2
7.0,0,14.0,145.28,2,3,1,4,1
1.0,0,3.0,228.06,1,3,1,0,1
1.0,0,3.0,161.69,1,3,1,4,1
3.0,1,1.0,161.46,0,4,0,4,2
0.0,0,2.0,153.24,1,5,0,2,2
2.0,0,1.0,135.52,2,3,1,4,0
13.0,0,4.0,167.84,0,4,1,2,2
24.0,0,3.0,224.89999999999998,1,4,1,0,1
1.0,0,1.0,138.59,0,4,0,4,2
11.0,1,4.0,152.82,1,4,0,4,1
20.0,0,5.0,198.79,1,2,1,2,1
15.0,0,2.0,125.75999999999999,2,4,0,3,1
0.0,1,7.0,133.48,0,4,1,3,2
16.0,0,1.0,167.72,1,3,1,2,2
21.0,0,3.0,284.72,1,4,0,1,1
13.0,0,7.0,142.44,0,3,0,2,1
27.0,0,3.0,195.05,1,3,1,0,1
3.0,1,7.0,135.79,2,3,1,4,1
6.0,0,7.0,179.7,1,3,1,2,1
28.0,0,13.0,285.32,0,3,0,1,1
10.0,1,3.0,213.47,1,3,1,2,1
10.0,0,3.0,145.88,0,3,1,4,2
7.0,0,2.0,165.0,1,4,0,2,0
19.0,0,6.0,168.85,0,5,1,2,1
17.0,0,4.0,137.08,0,3,1,4,2
10.0,1,7.0,144.49,0,3,0,2,1
27.0,1,6.0,148.06,2,5,1,2,1
22.0,0,1.0,307.65,1,4,1,5,2
14.0,0,8.0,164.75,0,6,1,2,1
20.0,0,5.0,198.79,1,2,1,2,1
23.0,0,6.0,295.17,1,3,0,5,1
14.0,1,4.0,204.45,1,4,0,0,2
11.0,0,2.0,128.99,2,5,1,3,1
25.0,1,12.0,290.68,0,4,1,5,2
5.0,0,3.0,192.04,1,5,1,2,1
9.0,0,2.0,121.09,2,0,0,3,2
8.0,1,1.0,147.2,2,4,0,4,1
6.0,0,4.0,159.33,0,4,1,4,1
10.0,0,7.0,139.36,2,3,0,4,1
23.0,1,9.0,244.11,0,3,1,1,2
0.0,0,0.0,123.50999999999999,0,5,0,3,1
16.0,0,0.0,199.85,1,4,0,0,1
21.0,0,3.0,209.99,1,4,1,0,2
11.0,1,9.0,262.44,1,4,0,0,1
19.0,0,2.0,296.27,1,3,1,5,1
1.0,0,1.0,140.55,2,6,1,4,1
13.0,0,1.0,177.95,1,3,1,2,1
9.0,0,6.0,120.96000000000001,2,0,1,3,1
31.0,0,3.0,230.12,1,3,1,0,2
20.0,0,6.0,271.69,1,3,0,1,0
4.0,0,2.0,146.41,2,3,1,4,1
17.0,1,2.0,131.95,2,4,0,3,1
11.0,1,4.0,188.97,0,4,0,2,2
26.0,0,3.0,144.5,2,3,0,2,1
1.0,0,3.0,225.48,0,3,1,0,1
2.0,0,8.0,131.31,2,0,0,3,1
21.0,0,6.0,123.66999999999999,2,6,0,3,1
8.0,0,4.0,150.53,0,4,0,4,2
2.0,0,8.0,177.53,1,4,1,2,2
26.0,0,1.0,263.26,0,3,0,1,1
0.0,0,1.0,139.04,2,3,1,4,2
12.0,0,7.0,145.34,2,4,1,2,2
9.0,1,12.0,313.24,1,5,0,5,2
31.0,0,1.0,146.77,2,4,1,4,1
4.0,1,4.0,146.66,2,4,1,4,2
8.0,1,2.0,156.89,0,4,1,2,1
0.0,0,3.0,142.84,0,4,1,2,2
0.0,1,8.0,156.17,0,5,1,2,1
3.0,0,7.0,172.64,1,6,1,0,1
9.0,0,1.0,137.81,0,4,1,4,0
4.0,0,9.0,189.43,0,4,0,0,0
15.0,0,4.0,145.23,0,1,0,2,0
1.0,1,3.0,153.86,0,4,0,4,1
8.0,0,3.0,222.25,1,5,1,2,1
0.0,0,7.0,162.14,1,5,0,2,1
17.0,0,17.0,145.41,2,6,1,2,2
1.0,0,4.0,142.21,0,3,1,2,1
1.0,1,3.0,170.59,1,4,0,2,0
4.0,0,5.0,151.32,1,4,0,4,2
7.0,0,11.0,166.87,1,1,0,2,2
17.0,0,17.0,202.48,1,3,0,0,1
10.0,0,8.0,170.02,1,4,0,2,2
27.0,0,0.0,206.86,1,4,0,0,1
13.0,1,7.0,316.97,0,4,1,5,1
6.0,1,2.0,127.99000000000001,2,6,1,3,2
12.0,0,7.0,196.13,1,3,1,0,1
27.0,0,8.0,279.27,1,4,0,1,1
25.0,1,2.0,232.47000000000003,0,3,0,1,0
1.0,1,4.0,207.24,1,5,0,2,2
22.0,0,3.0,179.86,1,5,1,2,1
16.0,0,0.0,152.57,0,4,0,2,1
12.0,1,4.0,161.2,1,4,1,2,1
6.0,1,3.0,165.78,1,5,1,2,1
1.0,0,1.0,151.79,1,5,1,4,2
22.0,0,1.0,307.65,1,4,1,5,2
0.0,0,7.0,206.08999999999997,1,4,1,0,0
9.0,0,2.0,122.97,2,5,1,3,1
5.0,0,1.0,128.37,2,4,0,3,2
0.0,1,4.0,132.02,2,1,0,3,2
15.0,0,0.0,167.81,1,6,1,2,2
21.0,0,1.0,149.79,1,1,1,4,2
10.0,0,17.0,130.34,2,4,0,3,1
23.0,0,4.0,299.26,1,4,0,5,2
21.0,0,7.0,296.69,1,3,0,1,0
9.0,0,3.0,125.71000000000001,0,0,1,2,1
0.0,0,2.0,127.6,2,5,0,3,2
21.0,1,1.0,292.52,1,6,0,1,0
13.0,1,0.0,144.22,0,3,0,2,1
20.0,0,3.0,321.27,1,3,1,5,1
1.0,0,1.0,148.25,0,1,0,4,2
2.0,0,8.0,161.6,1,6,0,2,2
3.0,1,2.0,147.36,0,1,0,2,1
31.0,0,6.0,176.71,1,4,0,2,2
2.0,0,5.0,157.01,1,4,1,4,1
9.0,0,0.0,130.38,2,4,0,3,1
22.0,1,9.0,295.02,1,4,1,5,1
1.0,0,2.0,150.23,1,1,1,4,1
0.0,1,2.0,199.5,0,6,0,0,1
1.0,0,1.0,139.16,2,4,0,4,2
3.0,0,7.0,171.4,1,5,1,0,1
1.0,0,3.0,157.95,1,3,0,4,2
27.0,0,8.0,311.06,1,3,0,5,1
1.0,0,8.0,148.62,2,1,1,4,2
9.0,0,4.0,121.75999999999999,2,2,1,2,2
5.0,0,3.0,164.78,1,3,0,4,1
30.0,1,0.0,126.69999999999999,2,0,0,3,1
11.0,0,2.0,141.98,2,4,0,2,2
1.0,0,4.0,147.24,2,4,1,2,0
4.0,0,4.0,145.64,2,4,1,4,1
19.0,0,1.0,305.61,0,3,0,5,2
0.0,0,1.0,148.83,2,4,1,2,1
0.0,0,9.0,176.39,1,5,0,0,1
1.0,0,8.0,150.7,0,3,1,4,2
13.0,1,2.0,140.69,0,4,1,2,1
3.0,0,3.0,180.61,1,3,0,2,1
11.0,0,3.0,219.34,1,6,1,0,1
2.0,0,4.0,186.2,1,4,1,2,1
7.0,0,12.0,147.59,2,6,1,2,2
18.0,1,8.0,236.95,1,5,1,1,2
0.0,1,7.0,161.72,1,4,1,2,1
3.0,1,8.0,207.68,1,5,0,2,1
27.0,0,4.0,169.5,1,3,0,2,1
9.0,1,3.0,228.77,0,5,0,0,0
3.0,0,4.0,165.77,1,1,0,2,2
3.0,0,5.0,162.85,1,3,0,4,2
16.0,0,9.0,260.25,0,5,0,1,0
14.0,1,8.0,289.37,1,3,1,1,2
15.0,0,9.0,267.99,1,6,0,1,0
8.0,0,8.0,152.68,1,4,1,4,1
8.0,0,8.0,178.37,1,4,1,2,2
10.0,1,1.0,194.62,1,6,0,2,1
0.0,1,3.0,157.44,1,5,1,2,2
8.0,0,7.0,157.62,0,3,1,2,1
10.0,0,3.0,205.08,1,4,0,0,1
8.0,1,4.0,149.3,0,3,1,4,2
23.0,0,13.0,163.47,0,4,0,2,1
1.0,0,3.0,151.1,0,3,1,4,0
28.0,1,5.0,298.28,0,6,0,1,2
6.0,0,8.0,148.7,2,3,0,4,0
13.0,0,4.0,319.31,0,4,1,5,2
14.0,0,13.0,305.41,1,4,0,5,1
0.0,1,3.0,161.42,1,4,1,2,1
23.0,0,5.0,157.11,1,4,0,4,1
11.0,0,8.0,164.36,1,3,0,4,1
1.0,0,3.0,212.26,0,4,1,0,2
10.0,1,8.0,181.73,1,1,0,2,1
0.0,0,3.0,129.6,2,0,1,3,2
1.0,1,1.0,148.07,0,1,1,4,1
19.0,0,9.0,270.48,1,5,0,1,1
9.0,0,0.0,117.06,0,3,1,4,1
18.0,1,3.0,182.43,0,6,1,2,1
12.0,0,7.0,141.08,2,4,1,2,2
5.0,0,3.0,261.75,0,3,1,0,1
13.0,0,13.0,156.05,0,3,0,2,1
15.0,0,1.0,155.72,1,4,1,2,1
7.0,0,2.0,132.94,2,4,0,3,0
8.0,1,3.0,170.38,1,5,0,2,2
9.0,1,2.0,121.53999999999999,0,0,1,3,2
7.0,0,9.0,197.25,1,5,1,2,1
2.0,0,6.0,191.74,0,4,0,2,1
1.0,0,1.0,153.71,1,3,0,4,2
24.0,0,7.0,128.38,0,0,0,3,2
8.0,0,11.0,169.44,0,3,0,2,1
13.0,0,12.0,280.41,1,4,0,5,0
1.0,0,3.0,212.22,0,2,1,0,2
4.0,0,4.0,166.15,1,4,1,2,1
23.0,1,7.0,292.37,1,3,1,5,0
24.0,0,8.0,307.0,0,3,1,5,1
23.0,1,9.0,244.11,0,3,1,1,2
30.0,1,9.0,152.2,1,5,1,2,1
19.0,0,5.0,146.77,2,3,1,4,2
2.0,0,1.0,179.18,0,3,0,0,1
9.0,0,2.0,122.72,2,4,1,2,2
9.0,0,4.0,168.42,1,4,1,2,1
6.0,0,4.0,190.24,0,4,1,2,1
11.0,0,4.0,159.52,1,3,0,4,0
27.0,0,5.0,159.4,1,5,0,2,0
13.0,0,0.0,143.27,0,3,1,2,0
7.0,0,6.0,185.0,1,4,1,0,1
9.0,0,6.0,120.96000000000001,2,0,1,3,0
17.0,0,3.0,193.04,0,4,1,2,0
14.0,0,5.0,188.23,0,1,0,2,1
0.0,1,7.0,203.25,1,4,1,0,1
4.0,0,3.0,209.74,0,4,1,0,2
3.0,0,5.0,183.69,1,3,1,2,2
1.0,0,3.0,145.73,2,1,1,4,1
10.0,0,1.0,165.02,1,3,1,2,1
1.0,1,2.0,148.89,2,3,1,4,2
0.0,0,0.0,167.35,1,4,1,2,2
19.0,1,5.0,206.73000000000002,0,3,1,0,1
11.0,0,2.0,126.84,0,0,1,3,0
5.0,0,5.0,177.38,0,1,0,2,2
8.0,0,0.0,124.03999999999999,2,4,1,3,1
25.0,0,4.0,129.5,2,6,0,3,0
15.0,0,7.0,233.48000000000002,1,3,1,0,1
12.0,0,3.0,292.72,0,3,1,5,0
5.0,1,3.0,151.95,1,4,1,4,1
0.0,1,3.0,128.14,0,6,0,3,1
1.0,0,3.0,172.07,0,6,1,2,0
13.0,1,2.0,174.57,1,3,1,2,1
5.0,0,3.0,134.33,0,4,1,3,1
9.0,0,4.0,120.99000000000001,2,4,1,3,0
8.0,1,2.0,126.6,2,0,1,3,1
25.0,1,11.0,323.47,0,4,1,5,1
24.0,0,2.0,205.96,0,5,1,0,0
1.0,0,3.0,151.1,0,3,1,4,2
2.0,0,3.0,158.1,1,4,0,4,2
12.0,0,7.0,178.8,1,4,1,0,2
1.0,0,3.0,155.33,1,4,1,4,2
9.0,0,2.0,122.58000000000001,0,0,1,3,0
9.0,1,3.0,121.68,2,4,0,3,0
5.0,0,1.0,194.32,0,5,0,2,1
11.0,0,0.0,198.24,1,3,0,2,1
6.0,1,6.0,188.22,1,4,0,2,1
1.0,0,4.0,132.01,2,4,1,3,1
9.0,1,0.0,121.21000000000001,2,6,1,3,2
16.0,0,2.0,321.13,1,6,1,5,2
12.0,0,6.0,149.68,0,3,0,4,1
27.0,0,3.0,235.49,1,2,0,0,1
0.0,0,2.0,186.39,1,4,1,2,1
0.0,0,1.0,128.89,2,0,1,3,1
1.0,1,3.0,148.28,2,4,1,4,1
25.0,0,8.0,174.36,1,4,0,2,1
20.0,0,7.0,154.67,0,1,1,2,1
9.0,0,4.0,167.3,1,4,1,4,2
20.0,0,11.0,186.33,1,3,1,0,2
19.0,0,13.0,180.93,0,4,0,2,0
15.0,1,10.0,278.61,0,4,1,1,1
14.0,0,8.0,265.95,1,4,0,1,0
27.0,0,13.0,200.25,0,5,0,0,1
24.0,0,7.0,316.44,1,4,1,5,1
1.0,0,1.0,145.33,0,4,1,4,1
14.0,0,4.0,189.38,1,4,1,2,1
31.0,1,3.0,282.87,0,4,1,1,1
23.0,0,0.0,123.80000000000001,2,4,1,3,0
10.0,0,8.0,198.14,1,4,0,0,1
1.0,0,3.0,160.97,1,3,1,4,2
14.0,0,2.0,168.7,1,4,1,2,2
15.0,0,4.0,127.66,2,0,1,3,1
9.0,0,8.0,138.86,0,6,1,2,2
0.0,0,2.0,128.11,2,1,0,3,1
1.0,0,3.0,160.17,1,3,0,4,1
1.0,0,3.0,224.81,0,4,0,2,2
8.0,0,1.0,150.85,1,1,0,4,0
13.0,1,9.0,189.72,0,4,1,2,1
0.0,0,0.0,123.18,2,4,0,3,2
1.0,0,2.0,168.42,0,5,1,2,1
23.0,1,3.0,311.65,0,4,0,5,2
13.0,0,2.0,123.44999999999999,2,0,1,3,1
10.0,0,1.0,141.07,2,6,0,2,2
23.0,0,12.0,190.67,1,3,0,2,1
21.0,0,2.0,154.86,1,5,1,2,1
23.0,1,8.0,193.04,0,4,1,2,1
26.0,0,8.0,242.75,1,4,0,1,2
7.0,0,1.0,186.28,1,3,1,0,1
1.0,0,3.0,147.44,2,3,0,4,0
10.0,0,1.0,200.96,1,3,1,0,0
11.0,1,8.0,246.85000000000002,0,6,1,0,1
0.0,1,3.0,137.6,0,1,0,4,2
1.0,1,1.0,152.41,0,4,0,4,1
5.0,0,4.0,166.48,0,4,0,2,1
13.0,0,9.0,296.26,1,3,1,5,2
5.0,0,3.0,167.25,1,3,0,2,1
1.0,1,8.0,158.48,0,4,1,4,2
12.0,0,3.0,231.08999999999997,1,4,1,0,1
8.0,0,8.0,152.68,1,4,1,4,1
28.0,0,8.0,193.54,1,3,0,2,1
17.0,1,10.0,290.49,1,3,0,5,1
15.0,0,4.0,127.66,2,0,1,3,1
6.0,1,0.0,124.37,0,1,1,3,1
19.0,0,7.0,292.04,1,2,0,1,2
10.0,0,8.0,177.37,1,3,1,2,1
10.0,0,1.0,191.52,1,5,0,2,1
9.0,1,2.0,120.41999999999999,0,4,1,3,1
27.0,0,4.0,273.14,1,4,1,1,0
1.0,0,1.0,150.64,1,1,1,4,2
13.0,0,7.0,245.31,1,5,0,1,1
6.0,0,7.0,161.46,0,5,1,2,1
14.0,1,3.0,165.69,0,4,1,2,1
1.0,0,1.0,137.0,2,3,0,4,2
3.0,0,4.0,150.32,1,3,0,4,1
15.0,0,3.0,193.7,1,4,1,2,2
10.0,0,3.0,164.47,1,4,0,2,1
7.0,0,8.0,176.47,0,5,0,2,2
7.0,0,9.0,154.33,1,4,0,2,1
3.0,0,1.0,191.44,1,3,1,2,0
22.0,0,9.0,203.98,1,4,1,0,2
1.0,0,5.0,156.62,0,4,1,4,0
8.0,0,12.0,191.87,1,1,0,2,2
5.0,0,0.0,196.79,1,4,1,2,2
3.0,1,7.0,135.79,2,3,1,4,0
11.0,1,7.0,156.05,1,3,0,2,1
0.0,1,7.0,145.81,0,6,1,2,2
9.0,0,8.0,147.58,2,3,1,4,0
1.0,0,1.0,150.34,1,3,0,4,0
0.0,1,0.0,124.72,2,4,1,3,2
27.0,1,4.0,300.84,1,3,1,1,0
3.0,0,3.0,222.15,1,6,0,2,1
8.0,0,3.0,148.59,2,3,0,2,2
0.0,0,2.0,143.77,2,3,0,2,1
1.0,0,3.0,211.39,1,4,1,2,1
25.0,1,4.0,179.69,1,3,1,0,1
4.0,0,2.0,139.78,2,3,0,4,1
0.0,0,0.0,110.50999999999999,0,4,1,4,2
16.0,1,2.0,204.48,1,4,1,0,2
3.0,0,8.0,128.62,2,4,1,3,1
0.0,1,8.0,126.86000000000001,2,6,1,3,2
26.0,0,2.0,124.5,2,4,1,2,2
7.0,0,7.0,167.12,1,5,0,2,1
9.0,1,0.0,169.62,1,6,0,2,1
11.0,0,7.0,162.61,1,1,1,2,1
27.0,0,4.0,169.5,1,3,0,2,1
15.0,1,8.0,193.11,0,6,0,2,2
1.0,1,2.0,184.16,1,4,1,2,1
18.0,1,8.0,203.79,1,4,0,0,1
12.0,0,3.0,153.21,0,6,1,4,0
14.0,0,2.0,179.73,1,3,1,2,1
13.0,1,0.0,136.17,0,3,1,4,1
0.0,0,0.0,129.56,2,6,1,3,1
8.0,0,4.0,168.81,1,3,0,4,2
1.0,1,8.0,158.39,1,1,0,4,1
15.0,0,6.0,149.07,2,4,1,2,1
27.0,0,3.0,128.97,2,4,0,2,1
1.0,1,1.0,148.4,2,1,1,4,2
19.0,0,10.0,182.7,1,6,0,2,1
7.0,0,7.0,186.21,1,3,0,0,2
1.0,0,1.0,145.61,2,4,0,4,1
12.0,1,4.0,179.05,1,5,0,2,1
1.0,1,1.0,151.0,1,3,0,4,2
0.0,1,7.0,123.66,0,0,0,3,0
0.0,1,0.0,129.33,2,4,0,3,1
8.0,0,3.0,210.0,1,4,1,0,1
24.0,0,2.0,154.82,1,3,1,2,1
14.0,0,12.0,260.03,0,4,1,1,1
12.0,1,6.0,291.97,0,4,1,5,1
18.0,0,4.0,159.2,1,4,1,4,2
10.0,0,4.0,148.42,2,4,1,4,1
9.0,0,2.0,151.9,1,4,1,4,1
17.0,1,1.0,125.59,2,4,1,3,1
17.0,0,3.0,131.62,0,4,1,3,2
14.0,0,3.0,229.35,1,4,0,0,1
31.0,1,3.0,181.6,0,4,1,2,1
1.0,1,2.0,146.32,2,4,0,4,0
30.0,0,0.0,241.18,1,5,1,1,1
16.0,0,2.0,155.62,0,4,0,2,0
10.0,1,7.0,135.64,2,4,1,4,1
23.0,0,7.0,282.0,0,3,1,5,0
14.0,0,1.0,175.94,0,3,1,2,2
7.0,0,6.0,185.0,1,4,1,0,1
6.0,1,8.0,174.98,0,4,0,2,2
9.0,1,1.0,146.63,2,4,0,2,1
3.0,0,3.0,222.15,1,6,0,2,1
4.0,0,12.0,143.06,2,3,0,2,1
1.0,1,1.0,153.51,1,5,0,4,2
15.0,0,5.0,285.15,1,4,1,1,2
0.0,0,7.0,174.12,1,4,0,0,0
1.0,0,1.0,141.11,0,4,0,4,2
0.0,0,2.0,148.98,2,4,0,2,0
5.0,1,2.0,127.59,0,0,1,3,1
9.0,1,2.0,123.02000000000001,0,4,0,3,2
13.0,0,4.0,163.23,0,1,0,2,1
3.0,0,7.0,137.48,2,3,1,4,1
16.0,1,0.0,266.27,1,6,1,1,1
